timestamp,model,gpu_index,gpu_name,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-16 19:01:10,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,16.01
2026-06-16 19:01:10,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,28.0,92.85
2026-06-16 19:01:16,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.44
2026-06-16 19:01:16,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.68
2026-06-16 19:01:16,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.76
2026-06-16 19:01:16,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,94.54
2026-06-16 19:01:21,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.33
2026-06-16 19:01:21,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.85
2026-06-16 19:01:21,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.53
2026-06-16 19:01:21,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,92.76
2026-06-16 19:01:26,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.3
2026-06-16 19:01:26,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.33
2026-06-16 19:01:26,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,24.0,15.5
2026-06-16 19:01:26,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23752.0,24564.0,26.0,92.49
